"","NEIGHBORHOOD","BUILDING.CLASS.CATEGORY","TAX.CLASS.AT.PRESENT","BUILDING.CLASS.AT.PRESENT","ZIP.CODE","RESIDENTIAL.UNITS","COMMERCIAL.UNITS","TOTAL.UNITS","LAND.SQUARE.FEET","GROSS.SQUARE.FEET","YEAR.BUILT","TAX.CLASS.AT.TIME.OF.SALE","BUILDING.CLASS.AT.TIME.OF.SALE","SALE.PRICE","SALE.DATE","TAX.CLASS.PRESENT.SIMPLE","TAX.CLASS.CHANGE","PROPERTY.CLASS.CHANGE","MONTH","HAS.LAND.AREA","HAS.GROSS.AREA"
"5673","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",410000,2012-11-14,"2",TRUE,TRUE,"11",FALSE,FALSE
"5674","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",830000,2012-12-03,"2",TRUE,TRUE,"12",FALSE,FALSE
"5675","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",345000,2012-11-29,"2",TRUE,TRUE,"11",FALSE,FALSE
"5676","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",319000,2012-11-29,"2",TRUE,TRUE,"11",FALSE,FALSE
"5677","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",385000,2012-12-18,"2",TRUE,TRUE,"12",FALSE,FALSE
"5678","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",490000,2012-12-28,"2",TRUE,TRUE,"12",FALSE,FALSE
"5679","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",310000,2013-01-03,"2",TRUE,TRUE,"1",FALSE,FALSE
"5680","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",354000,2013-01-17,"2",TRUE,TRUE,"1",FALSE,FALSE
"5681","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",4e+05,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"5682","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",350000,2013-02-12,"2",TRUE,TRUE,"2",FALSE,FALSE
"5683","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",845000,2013-02-15,"2",TRUE,TRUE,"2",FALSE,FALSE
"5684","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",502500,2013-02-07,"2",TRUE,TRUE,"2",FALSE,FALSE
"5685","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",539250,2013-02-13,"2",TRUE,TRUE,"2",FALSE,FALSE
"5686","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",490000,2013-03-21,"2",TRUE,TRUE,"3",FALSE,FALSE
"5687","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",425000,2013-04-03,"2",TRUE,TRUE,"4",FALSE,FALSE
"5688","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",320000,2013-04-05,"2",TRUE,TRUE,"4",FALSE,FALSE
"5689","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",675000,2013-04-11,"2",TRUE,TRUE,"4",FALSE,FALSE
"5690","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",555000,2013-04-12,"2",TRUE,TRUE,"4",FALSE,FALSE
"5691","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",3e+05,2013-04-11,"2",TRUE,TRUE,"4",FALSE,FALSE
"5692","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",515000,2013-05-06,"2",TRUE,TRUE,"5",FALSE,FALSE
"5693","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",525000,2013-05-22,"2",TRUE,TRUE,"5",FALSE,FALSE
"5694","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",5e+05,2013-06-14,"2",TRUE,TRUE,"6",FALSE,FALSE
"5695","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",350000,2013-06-20,"2",TRUE,TRUE,"6",FALSE,FALSE
"5696","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",540000,2013-06-28,"2",TRUE,TRUE,"6",FALSE,FALSE
"5697","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",685000,2013-07-16,"2",TRUE,TRUE,"7",FALSE,FALSE
"5698","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",1020000,2013-07-01,"2",TRUE,TRUE,"7",FALSE,FALSE
"5699","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",575000,2013-07-19,"2",TRUE,TRUE,"7",FALSE,FALSE
"5700","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",435000,2013-08-07,"2",TRUE,TRUE,"8",FALSE,FALSE
"5701","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",529000,2013-08-14,"2",TRUE,TRUE,"8",FALSE,FALSE
"5702","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",975000,2013-08-12,"2",TRUE,TRUE,"8",FALSE,FALSE
"5703","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",379000,2012-10-05,"2",TRUE,TRUE,"10",FALSE,FALSE
"5704","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",260000,2012-09-27,"2",TRUE,TRUE,"9",FALSE,FALSE
"5705","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",301500,2012-10-17,"2",TRUE,TRUE,"10",FALSE,FALSE
"5706","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",585000,2012-10-25,"2",TRUE,TRUE,"10",FALSE,FALSE
"5707","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",630000,2012-11-19,"2",TRUE,TRUE,"11",FALSE,FALSE
"5708","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",640000,2012-11-29,"2",TRUE,TRUE,"11",FALSE,FALSE
"5709","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",635000,2012-12-04,"2",TRUE,TRUE,"12",FALSE,FALSE
"5710","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",4e+05,2012-12-20,"2",TRUE,TRUE,"12",FALSE,FALSE
"5711","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",6e+05,2013-01-11,"2",TRUE,TRUE,"1",FALSE,FALSE
"5712","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",475000,2013-01-16,"2",TRUE,TRUE,"1",FALSE,FALSE
"5713","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",6e+05,2013-01-18,"2",TRUE,TRUE,"1",FALSE,FALSE
"5714","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",490000,2013-01-23,"2",TRUE,TRUE,"1",FALSE,FALSE
"5715","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",429000,2013-02-06,"2",TRUE,TRUE,"2",FALSE,FALSE
"5716","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",455000,2013-02-19,"2",TRUE,TRUE,"2",FALSE,FALSE
"5717","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",720000,2013-03-20,"2",TRUE,TRUE,"3",FALSE,FALSE
"5718","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",498000,2013-04-04,"2",TRUE,TRUE,"4",FALSE,FALSE
"5719","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",625000,2013-04-12,"2",TRUE,TRUE,"4",FALSE,FALSE
"5720","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",449000,2013-04-10,"2",TRUE,TRUE,"4",FALSE,FALSE
"5721","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",605000,2013-05-21,"2",TRUE,TRUE,"5",FALSE,FALSE
"5722","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",333000,2013-06-05,"2",TRUE,TRUE,"6",FALSE,FALSE
"5723","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",499000,2013-06-11,"2",TRUE,TRUE,"6",FALSE,FALSE
"5724","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",816000,2013-06-20,"2",TRUE,TRUE,"6",FALSE,FALSE
"5725","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",425000,2013-07-12,"2",TRUE,TRUE,"7",FALSE,FALSE
"5726","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",519000,2013-07-01,"2",TRUE,TRUE,"7",FALSE,FALSE
"5727","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",570000,2013-06-13,"2",TRUE,TRUE,"6",FALSE,FALSE
"5728","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",680000,2013-07-24,"2",TRUE,TRUE,"7",FALSE,FALSE
"5729","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",508100,2013-07-17,"2",TRUE,TRUE,"7",FALSE,FALSE
"5730","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",405000,2012-08-15,"2",TRUE,TRUE,"8",FALSE,FALSE
"5731","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",3e+05,2012-08-28,"2",TRUE,TRUE,"8",FALSE,FALSE
"5732","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",290000,2012-08-29,"2",TRUE,TRUE,"8",FALSE,FALSE
"5733","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",7e+05,2012-09-06,"2",TRUE,TRUE,"9",FALSE,FALSE
"5734","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",465000,2012-09-10,"2",TRUE,TRUE,"9",FALSE,FALSE
"5735","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",625000,2012-09-19,"2",TRUE,TRUE,"9",FALSE,FALSE
"5736","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",2e+05,2012-09-10,"2",TRUE,TRUE,"9",FALSE,FALSE
"5737","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",695000,2012-09-26,"2",TRUE,TRUE,"9",FALSE,FALSE
"5738","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",422500,2012-10-12,"2",TRUE,TRUE,"10",FALSE,FALSE
"5739","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",1300000,2012-10-26,"2",TRUE,TRUE,"10",FALSE,FALSE
"5740","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",465000,2012-11-09,"2",TRUE,TRUE,"11",FALSE,FALSE
"5741","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",620000,2012-11-30,"2",TRUE,TRUE,"11",FALSE,FALSE
"5742","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",496000,2012-12-04,"2",TRUE,TRUE,"12",FALSE,FALSE
"5743","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",445000,2012-12-14,"2",TRUE,TRUE,"12",FALSE,FALSE
"5744","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",790000,2012-12-12,"2",TRUE,TRUE,"12",FALSE,FALSE
"5745","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",625000,2013-01-07,"2",TRUE,TRUE,"1",FALSE,FALSE
"5746","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",675000,2013-01-14,"2",TRUE,TRUE,"1",FALSE,FALSE
"5747","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",655000,2013-02-01,"2",TRUE,TRUE,"2",FALSE,FALSE
"5748","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",480000,2013-01-29,"2",TRUE,TRUE,"1",FALSE,FALSE
"5749","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",845000,2013-02-05,"2",TRUE,TRUE,"2",FALSE,FALSE
"5750","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",710000,2013-02-13,"2",TRUE,TRUE,"2",FALSE,FALSE
"5751","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",520000,2013-02-27,"2",TRUE,TRUE,"2",FALSE,FALSE
"5752","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",520000,2013-02-27,"2",TRUE,TRUE,"2",FALSE,FALSE
"5753","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",605000,2013-02-27,"2",TRUE,TRUE,"2",FALSE,FALSE
"5754","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",360000,2013-03-08,"2",TRUE,TRUE,"3",FALSE,FALSE
"5755","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",790000,2013-04-09,"2",TRUE,TRUE,"4",FALSE,FALSE
"5756","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",547000,2013-04-17,"2",TRUE,TRUE,"4",FALSE,FALSE
"5757","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",305000,2013-04-16,"2",TRUE,TRUE,"4",FALSE,FALSE
"5758","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",285000,2013-04-18,"2",TRUE,TRUE,"4",FALSE,FALSE
"5759","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",490000,2013-04-22,"2",TRUE,TRUE,"4",FALSE,FALSE
"5760","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",590000,2013-05-06,"2",TRUE,TRUE,"5",FALSE,FALSE
"5761","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",535000,2013-05-10,"2",TRUE,TRUE,"5",FALSE,FALSE
"5762","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",4e+05,2013-05-09,"2",TRUE,TRUE,"5",FALSE,FALSE
"5763","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",420000,2013-05-20,"2",TRUE,TRUE,"5",FALSE,FALSE
"5764","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",695000,2013-05-31,"2",TRUE,TRUE,"5",FALSE,FALSE
"5765","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",442000,2013-05-23,"2",TRUE,TRUE,"5",FALSE,FALSE
"5766","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",450000,2013-07-08,"2",TRUE,TRUE,"7",FALSE,FALSE
"5767","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",390000,2013-07-31,"2",TRUE,TRUE,"7",FALSE,FALSE
"5768","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",775000,2013-07-29,"2",TRUE,TRUE,"7",FALSE,FALSE
"5769","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",840000,2013-06-19,"2",TRUE,TRUE,"6",FALSE,FALSE
"5770","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",850000,2013-08-07,"2",TRUE,TRUE,"8",FALSE,FALSE
"5771","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",7e+05,2013-07-29,"2",TRUE,TRUE,"7",FALSE,FALSE
"5772","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1960,"2","D4",470000,2013-07-30,"2",TRUE,TRUE,"7",FALSE,FALSE
"5773","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",3e+05,2012-08-22,"2",TRUE,TRUE,"8",FALSE,FALSE
"5774","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",515000,2012-09-07,"2",TRUE,TRUE,"9",FALSE,FALSE
"5775","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",630000,2012-09-13,"2",TRUE,TRUE,"9",FALSE,FALSE
"5776","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",552500,2012-09-14,"2",TRUE,TRUE,"9",FALSE,FALSE
"5777","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",350000,2012-09-12,"2",TRUE,TRUE,"9",FALSE,FALSE
"5778","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",545000,2012-10-04,"2",TRUE,TRUE,"10",FALSE,FALSE
"5779","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",640000,2012-10-16,"2",TRUE,TRUE,"10",FALSE,FALSE
"5780","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",470000,2012-10-18,"2",TRUE,TRUE,"10",FALSE,FALSE
"5781","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",350000,2012-10-16,"2",TRUE,TRUE,"10",FALSE,FALSE
"5782","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",318000,2012-10-16,"2",TRUE,TRUE,"10",FALSE,FALSE
"5783","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",325000,2012-11-14,"2",TRUE,TRUE,"11",FALSE,FALSE
"5784","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",570000,2012-10-17,"2",TRUE,TRUE,"10",FALSE,FALSE
"5785","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",480000,2012-11-28,"2",TRUE,TRUE,"11",FALSE,FALSE
"5786","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",370000,2012-12-31,"2",TRUE,TRUE,"12",FALSE,FALSE
"5787","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",320000,2012-12-21,"2",TRUE,TRUE,"12",FALSE,FALSE
"5788","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",360000,2013-01-10,"2",TRUE,TRUE,"1",FALSE,FALSE
"5789","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",290000,2013-01-10,"2",TRUE,TRUE,"1",FALSE,FALSE
"5790","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",569000,2013-01-14,"2",TRUE,TRUE,"1",FALSE,FALSE
"5791","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",450000,2013-01-10,"2",TRUE,TRUE,"1",FALSE,FALSE
"5792","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",525000,2012-11-28,"2",TRUE,TRUE,"11",FALSE,FALSE
"5793","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",372000,2013-02-12,"2",TRUE,TRUE,"2",FALSE,FALSE
"5794","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",490000,2013-02-15,"2",TRUE,TRUE,"2",FALSE,FALSE
"5795","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",540000,2013-02-22,"2",TRUE,TRUE,"2",FALSE,FALSE
"5796","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",405000,2013-02-13,"2",TRUE,TRUE,"2",FALSE,FALSE
"5797","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",399998,2013-03-11,"2",TRUE,TRUE,"3",FALSE,FALSE
"5798","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",805000,2013-03-20,"2",TRUE,TRUE,"3",FALSE,FALSE
"5799","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",725000,2013-03-28,"2",TRUE,TRUE,"3",FALSE,FALSE
"5800","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",685000,2013-04-05,"2",TRUE,TRUE,"4",FALSE,FALSE
"5801","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",475000,2013-04-11,"2",TRUE,TRUE,"4",FALSE,FALSE
"5802","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",445000,2013-04-11,"2",TRUE,TRUE,"4",FALSE,FALSE
"5803","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",530000,2013-04-18,"2",TRUE,TRUE,"4",FALSE,FALSE
"5804","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",689000,2013-05-02,"2",TRUE,TRUE,"5",FALSE,FALSE
"5805","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",780000,2013-05-10,"2",TRUE,TRUE,"5",FALSE,FALSE
"5806","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",620000,2013-05-16,"2",TRUE,TRUE,"5",FALSE,FALSE
"5807","LOWER EAST SIDE","10 COOPS - ELEVATOR APARTMENTS","2","D4","10002",0,0,0,0,0,1955,"2","D4",555000,2013-06-06,"2",TRUE,TRUE,"6",FALSE,FALSE
